type,subtype,ammunition,name,device,location,filepath,numshots
,,,,,,\Harvard_Files\GAN_Revolvers\9.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\90.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\91.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\92.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\93.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\94.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\96.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\97.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\95.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\98.wav,
,,,,,,\Harvard_Files\GAN_Revolvers\99.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\10.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\11.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\13.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\15.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\12.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\0.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\1.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\14.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\16.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\17.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\18.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\19.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\2.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\20.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\21.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\22.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\23.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\24.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\25.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\26.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\27.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\28.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\29.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\3.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\30.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\31.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\32.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\33.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\34.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\35.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\36.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\37.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\38.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\39.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\4.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\40.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\41.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\42.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\43.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\44.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\45.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\46.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\47.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\48.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\49.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\5.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\50.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\51.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\52.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\53.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\54.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\55.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\56.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\57.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\58.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\59.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\6.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\60.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\61.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\62.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\63.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\64.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\65.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\66.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\67.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\68.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\69.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\7.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\70.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\71.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\72.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\73.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\74.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\75.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\76.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\77.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\78.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\79.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\8.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\80.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\81.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\82.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\83.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\84.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\85.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\86.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\87.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\88.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\89.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\9.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\90.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\91.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\92.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\93.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\94.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\95.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\96.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\97.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\98.wav,
Rifle,Semi-Automatic,,,,,\Harvard_Files\GAN_SemiAutoRifle\99.wav,
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,1,Distant.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,1,Medium Distant.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,1,Close with Tail.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,2,Medium Distant.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,1,Close.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,2,Close with Tail.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,3,Medium Distant.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,2,Close.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,High,1,Close.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,High,1,Close with Tail.mp3.wav",
Handgun Double Action,Revolver,0.38 SPL,S&W 646,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Double Action,.38 Special,Smith  Wesson 642,Gunshot,Processed,High,2,Close.mp3.wav",
Handgun,Revolver Single Action,0.22,Ruger Single Six,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Single Action,.22,Ruger Single Six,Gunshot,Processed,1,Distant.mp3.wav",
Handgun,Revolver Single Action,0.22,Ruger Single Six,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Single Action,.22,Ruger Single Six,Gunshot,Processed,1,Medium Distant.mp3.wav",
Handgun,Revolver Single Action,0.22,Ruger Single Six,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Single Action,.22,Ruger Single Six,Gunshot,Processed,2,Distant.mp3.wav",
Handgun,Revolver Single Action,0.22,Ruger Single Six,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Single Action,.22,Ruger Single Six,Gunshot,Processed,2,Medium Distant.mp3.wav",
Handgun,Revolver Single Action,0.22,Ruger Single Six,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Single Action,.22,Ruger Single Six,Gunshot,Processed,3,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,2,Distant.mp3.wav",
Handgun,Revolver Single Action,0.22,Ruger Single Six,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Revolver,Single Action,.22,Ruger Single Six,Gunshot,Processed,4,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,3,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,1,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,4,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,5,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,6,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,Low,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Silenced Gun,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Gunshot,Suppressed,Silenced,Processed,Wiffle,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,1,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,1,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,High,Crackle,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,High,Crackle,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,Punchy,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,Tight,Ripple,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.22,Ruger Mark III,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.22,Ruger Mark III,Gunshot,Processed,Tight,Ripple,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,1,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,1,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,2,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,2,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,3,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,4,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,Punchy,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,Punchy,High,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,Punchy,High,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.38,Bersa,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.380,Bersa,Gunshot,Processed,Punchy,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,1,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,1,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,1,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,2,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,2,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,3,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,4,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,Huge,1,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,Huge,2,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,0.45 Auto,Colt 1911,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,.45,1911,Gunshot,Processed,Low,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,1,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,1,Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,1,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,2,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,2,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,High,Crispy,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,Punchy,Crispy,Medium Distant.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,Tight,1,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,Tight,1,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,Tight,2,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,Tight,2,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,Tight,3,Close with Tail.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Processed,Tight,3,Close.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Gutsy,Ring Off,Close,Interior.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Pound,Close,Interior.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Powerful,Following Click,1,Close,Interior.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Powerful,Following Click,2,Close,Interior.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Powerful,Following Click,Slow,Close,Interior.mp3.wav",
Handgun,Pistol Semi-Automatic,9mm,Walther PPQ,,,"\Harvard_Files\GUNWAV_Sound_Data&gun_shot\Handgun,Pistol,Semi Automatic,Striker,9mm,Walther PPQ,Gunshot,Suppressed,Silenced,Processed,Thin,Medium Distant.mp3.wav",
